AccountID,CustomerID,HasCard,OnlineChannel,EWalletConnected
7f8736f1-93f3-4702-81e6-ee9a9ac55023,b540b30e-039f-4a25-8d61-68bd2defe193,TRUE,Branch,TRUE
b64e26cf-3c9b-4542-bb1d-23a8d8c823b0,b540b30e-039f-4a25-8d61-68bd2defe193,TRUE,Branch,TRUE
ed3353fc-692c-4aae-84ed-98e280714c8a,b540b30e-039f-4a25-8d61-68bd2defe193,FALSE,Online,FALSE
0890f506-5df1-4f6f-938b-d3f88bd18d4b,0ba6eab9-4639-447b-a067-bdac88bd13d1,TRUE,Branch,TRUE
7bb775d4-9172-4023-89b1-85d6fa6d81ee,0ba6eab9-4639-447b-a067-bdac88bd13d1,TRUE,Online,TRUE
948c7eb4-1cf8-470b-9e5b-2ad8b4732eb6,0ba6eab9-4639-447b-a067-bdac88bd13d1,FALSE,Online,TRUE
147f0413-b0c4-4ddc-b634-71f87b45bd9c,4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,TRUE,Online,TRUE
86c2ad8f-bb36-47b0-baed-6f49245fd841,4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,TRUE,Online,FALSE
c02627d1-fbd1-40c0-9bfe-679afbcbd6ec,a34b6cf6-2053-4a42-b1af-db65b289f224,FALSE,Telesales,TRUE
8456ce4f-7706-4136-8788-17ecc764032e,a34b6cf6-2053-4a42-b1af-db65b289f224,TRUE,Online,FALSE
9c2d9672-e3d1-403c-85fa-b5ea14072edb,1a432f0a-7daa-49f0-80b6-fce2de53790a,FALSE,Branch,TRUE
a1731ed8-78f2-461c-bec7-7a8f16a46b83,1a432f0a-7daa-49f0-80b6-fce2de53790a,TRUE,Telesales,TRUE
ab310bfe-f5dd-4f92-a9ea-a9ffbddf2416,1a432f0a-7daa-49f0-80b6-fce2de53790a,TRUE,Telesales,FALSE
8a08d40e-a239-4ad5-af1f-798c13fd2d26,48ca7651-92f5-4f7b-8323-d342df6a8f93,TRUE,Telesales,FALSE
9cf021b8-4fff-4b59-9462-8786cc502a89,48ca7651-92f5-4f7b-8323-d342df6a8f93,FALSE,Branch,TRUE
88f7f097-57f2-445f-a751-5d4b0d829d52,48ca7651-92f5-4f7b-8323-d342df6a8f93,TRUE,Online,TRUE
743b9f71-7807-4947-82c2-b367c74d8df0,5738811d-70c2-403f-ba8d-03aa782a65e0,TRUE,Telesales,FALSE
92ef63c1-781f-4d3f-a7f3-39dc833de3ad,5738811d-70c2-403f-ba8d-03aa782a65e0,TRUE,Branch,TRUE
5a589b67-6bc7-4635-94de-19cdbbdb4536,5738811d-70c2-403f-ba8d-03aa782a65e0,FALSE,Online,TRUE
4b6c14e4-cc58-4b60-ba4e-8355f5e8a7e1,40a26c60-0d27-4659-b72a-da9b2f32751e,TRUE,Telesales,FALSE
b1eedf64-090b-43ed-aae1-d0bc4a099088,1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,TRUE,Online,TRUE
4dd7962b-bfda-45c9-98fe-b4f3ec40d95a,1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,TRUE,Telesales,FALSE
42ac66dc-904f-4df7-88f7-2c2dba1ad160,7de31a51-6694-4343-90ba-58e3d2762bdc,TRUE,Branch,FALSE
94010dfe-7921-4c7c-a119-ceee0fb91307,7de31a51-6694-4343-90ba-58e3d2762bdc,FALSE,Telesales,FALSE
a8049463-0d36-45e4-92a6-f3e62b48c6e6,afbb411a-a123-4a8c-93b7-a88612f70c97,TRUE,Telesales,TRUE
bcc4f0db-cf13-4b3d-8ab0-5699fd888cbd,cfa701cd-2631-400b-a6d7-94d30db95301,TRUE,Online,TRUE
7c193e6f-496c-403a-86fd-01e69fd33d40,cfa701cd-2631-400b-a6d7-94d30db95301,FALSE,Telesales,TRUE
13ad3ead-816e-4f32-a077-5ce4151f62f9,cfa701cd-2631-400b-a6d7-94d30db95301,TRUE,Online,FALSE
408669bb-4721-494b-88a4-ae21d9f850e9,15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,FALSE,Branch,TRUE
4674a0eb-47ed-46dd-9da4-ec0f21ee0f6c,15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,FALSE,Online,TRUE
bdce4d4d-03a2-4ee9-81c7-d9b3db9c9b7c,15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,FALSE,Online,TRUE
e8fe6095-2cb3-4e23-9a94-0c6c1c8e806b,8edddfcd-1e52-4770-bf89-7142fe716b14,FALSE,Online,FALSE
a8be6c80-26b0-42c9-bd2c-f4eb977e3f2c,989bc4da-9b37-422b-aa8a-616fc3b290d0,TRUE,Branch,FALSE
2ce6f908-cece-45d3-9ea9-09ef7257dcb6,c693da11-39c6-41ca-9e50-aa42ca6dfda1,FALSE,Online,TRUE
3c775558-b365-4b7c-8853-bc5542e17302,e893be3d-7354-4a6f-a160-745985c7504b,FALSE,Online,FALSE
8702f4ad-cca3-44c4-ae49-82cf7c239ebc,e893be3d-7354-4a6f-a160-745985c7504b,FALSE,Online,FALSE
fbec1ed8-57c4-42c3-8878-9ef0dcacfa54,e893be3d-7354-4a6f-a160-745985c7504b,TRUE,Telesales,FALSE
987593c3-2523-42f6-b7a3-f6a6159b558b,96a9954f-dc33-41f9-8c1f-55ab715629ee,TRUE,Branch,TRUE
d66de2a1-2776-44d0-925c-7d37ef16d03b,96a9954f-dc33-41f9-8c1f-55ab715629ee,TRUE,Telesales,TRUE
69b6f3b7-fe5b-4fc9-80b4-f6d67ef6775b,9191b363-4e2d-4645-adc7-cac7fd72b050,TRUE,Online,FALSE
a9217ddc-3cea-4f89-a217-3b7fc536d2ce,9191b363-4e2d-4645-adc7-cac7fd72b050,FALSE,Branch,TRUE
2ad3136f-a338-47fa-b9db-138870aff6eb,f5c9b047-9c10-4572-8f6b-40d09efba58b,TRUE,Branch,TRUE
d7825ea3-bbff-46e9-93e7-e89335fab528,f5c9b047-9c10-4572-8f6b-40d09efba58b,TRUE,Telesales,TRUE
43af6c46-a46b-4932-8de8-4b635856e1fc,c342bd2b-f295-456e-9967-5f06bd767e35,FALSE,Telesales,FALSE
0d722918-1db1-4e86-91cc-c8d3c1676505,43bfd931-3605-4f54-a021-c0ca3531968d,FALSE,Branch,FALSE
79ea5621-6614-43a7-b6c9-aeb22ae7dc19,3d67cde9-2834-44c0-94c8-b3b4a911d192,FALSE,Telesales,TRUE
f2c0a0cf-bf03-48c2-b9ec-958b4d266574,2812859a-1337-439e-8d4f-5d272c7f0b79,FALSE,Branch,TRUE
3bd13a43-8853-490b-ac26-4a0cc09f1c91,b07aa066-7354-45ea-a894-9b8d00af5b3a,TRUE,Telesales,TRUE
63dba8c8-b4a2-4699-aefa-823b613a9ff9,b07aa066-7354-45ea-a894-9b8d00af5b3a,FALSE,Online,TRUE
87cb0e2a-2528-4a1b-833b-66fc797eb3e4,b07aa066-7354-45ea-a894-9b8d00af5b3a,FALSE,Telesales,TRUE
49ee4969-0309-44c0-af4a-bfccdeca8598,085b15fb-4a8f-4810-b84c-2f29980402a2,FALSE,Branch,TRUE
61cb0527-72e5-4892-8c1c-7204ed5e749b,085b15fb-4a8f-4810-b84c-2f29980402a2,FALSE,Branch,TRUE
87beb021-f636-44f5-90d0-f83dadb1be7a,48603b32-b4fb-4eb9-89c1-3de73b4206c5,TRUE,Telesales,FALSE
18ecde2b-0a80-4167-b4b3-f20eaed0fb57,1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,TRUE,Branch,FALSE
5a947a40-a32e-4ab5-8802-d74aeaef2ec2,43b9da13-ec85-4f37-bbc1-a987aff8754d,TRUE,Online,FALSE
9c48c830-6e89-44f4-9820-10d1f4c873a7,96fc734d-a003-4d28-8a8f-3653c9af18f8,FALSE,Online,FALSE
45c87f41-dbbd-4290-a6ed-caddeb04cd29,96fc734d-a003-4d28-8a8f-3653c9af18f8,TRUE,Branch,FALSE
cd649aff-445f-4de1-8534-17b555c06c8e,96fc734d-a003-4d28-8a8f-3653c9af18f8,TRUE,Telesales,FALSE
958c9cfd-a783-4a8f-815e-38051928aae5,32a447b2-ef04-457d-8dcc-c33aa9434aa0,FALSE,Telesales,FALSE
acdfe0ff-c5ed-4982-b60b-36736422a73e,398d1ca6-8b68-40b5-9d61-fac36cd5e859,TRUE,Telesales,TRUE
ac00f929-bbfb-476c-bde6-67f9bfc46c0e,398d1ca6-8b68-40b5-9d61-fac36cd5e859,FALSE,Telesales,FALSE
851b9860-31e6-4645-853f-4f7e96b6a287,398d1ca6-8b68-40b5-9d61-fac36cd5e859,TRUE,Branch,FALSE
fe43541a-b0b6-448c-ad7e-eff756604762,44007d5a-e88d-4719-a624-2b40a5cb63a2,TRUE,Telesales,TRUE
02b53d3d-8c30-463f-9032-739c2e0f0484,44007d5a-e88d-4719-a624-2b40a5cb63a2,FALSE,Telesales,TRUE
11654cb3-d4e9-4a65-822b-7e76ac3cbe34,0f44704f-1247-4a4e-a469-98e8d39e198b,FALSE,Online,TRUE
8677b81d-1902-493b-a947-9974030fe73e,0f44704f-1247-4a4e-a469-98e8d39e198b,FALSE,Branch,FALSE
59fcfaeb-7229-44a9-af7c-e6091a99aae0,0f44704f-1247-4a4e-a469-98e8d39e198b,TRUE,Branch,FALSE
407c4370-4886-474c-b9aa-06f5382bab11,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,TRUE,Telesales,TRUE
9e90d107-0611-4bfe-88b6-f61d316da914,ebd34616-91b7-4d8e-9301-6989bfbbb17f,FALSE,Online,TRUE
98197749-f041-44f7-8e8f-d00b178976de,77fc9703-1fd5-4423-b06c-5c5649e2623d,FALSE,Telesales,TRUE
3781d306-d5e0-4664-a4db-04c8a8174c85,77fc9703-1fd5-4423-b06c-5c5649e2623d,TRUE,Branch,FALSE
1f2da344-a359-4667-9971-4b2bf3533e8a,77fc9703-1fd5-4423-b06c-5c5649e2623d,FALSE,Telesales,FALSE
161d6acf-1eb6-41f0-b532-1352b54468e4,670acc5c-b321-4f21-8dd8-eb85b04d3376,TRUE,Online,FALSE
603ecfef-2141-4a14-9acc-b00ddb3fb4a2,670acc5c-b321-4f21-8dd8-eb85b04d3376,FALSE,Branch,FALSE
a5dd2836-e65f-49fa-838c-2eafa8097a77,8a3c3b5e-801e-41da-85b1-ed25f1533ae8,TRUE,Branch,FALSE
2f4cfefb-f798-48a2-8d9e-84ec90e9e294,8a3c3b5e-801e-41da-85b1-ed25f1533ae8,FALSE,Telesales,FALSE
2f2bdc13-b216-4b5a-9c60-57fee5605cfb,8a3c3b5e-801e-41da-85b1-ed25f1533ae8,TRUE,Online,FALSE
a9151364-778a-469f-8b68-d94d40da9c7d,9918ee46-1497-4658-b010-f7197e695d0d,TRUE,Branch,TRUE
7414e3e1-a387-4e92-9362-0119efa9a0a3,bc0a6a5d-6e99-4e3e-a3b1-37fc0a3450fc,TRUE,Online,TRUE
c4f4b844-46c1-42a5-bec8-8839ec35c3de,bc0a6a5d-6e99-4e3e-a3b1-37fc0a3450fc,FALSE,Online,TRUE
aae6787e-e744-4a30-b135-6d676d4ec8a4,069f14f1-4018-4c6e-9a8c-fa3c5283aac7,TRUE,Online,TRUE
41e0cfaf-52ca-4ced-8526-8f0fc516e394,069f14f1-4018-4c6e-9a8c-fa3c5283aac7,FALSE,Branch,TRUE
46fc4ff2-12f1-48bd-87de-01a929769b0f,ac9ed156-f63f-4e41-ba9a-ca5e176132ed,FALSE,Branch,FALSE
637aa999-61ff-4d9a-8ff8-9e8ac6f06a71,ac9ed156-f63f-4e41-ba9a-ca5e176132ed,TRUE,Branch,TRUE
421becca-0f60-40f3-bef7-24105528dc45,964db03f-9340-4fad-9c4a-d56bd6016237,TRUE,Online,FALSE
2d8cc973-43c1-436c-9013-b7a3f4a29332,c3c75611-ffe3-4a49-854f-92fff366bad4,FALSE,Telesales,FALSE
fabb6609-7de1-4a85-91c4-194a70c98336,c3c75611-ffe3-4a49-854f-92fff366bad4,FALSE,Telesales,FALSE
6483b0e7-9c3c-4e9d-b35f-0d14edb7d4e4,9384ec2b-44fe-4cae-9248-a9a7ac1aa554,FALSE,Telesales,TRUE
1bc2197e-7df7-4791-a53e-62ba2dae62c0,9384ec2b-44fe-4cae-9248-a9a7ac1aa554,FALSE,Online,FALSE
6e66a273-c4ca-40d7-8a66-de6724d4d5a3,2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,FALSE,Branch,FALSE
1b332e43-a4b1-4f6a-9d2c-e51b37e82d71,7135f221-a6c9-437f-84da-d06a7872bdeb,TRUE,Branch,FALSE
424d9430-b724-49b7-b10b-7fa9e9a0c20d,ff37d19c-2e76-428b-8735-44f9ea83bf00,TRUE,Telesales,TRUE
12068ad6-12aa-4a4b-88ec-a4c81a71064d,ff37d19c-2e76-428b-8735-44f9ea83bf00,FALSE,Online,TRUE
c6f903cf-4027-4514-ba40-662f9243a301,d0725b5c-a281-4044-af96-288295d82980,TRUE,Online,TRUE
7f695b97-e581-4601-84cd-c4e87225539d,d0725b5c-a281-4044-af96-288295d82980,TRUE,Online,FALSE
0038dc84-a3ed-433a-a722-2ea2261b5048,d0725b5c-a281-4044-af96-288295d82980,TRUE,Branch,FALSE
63f6bf77-aa23-4ba2-89af-9883eed21f94,785299f4-175b-498d-b814-01027de1bdfe,TRUE,Online,TRUE
546fcba3-b336-4143-a6cf-bf5144352e6f,785299f4-175b-498d-b814-01027de1bdfe,FALSE,Branch,TRUE
00f2baa4-931b-4fae-a42e-3a16e79503fb,5230dfbd-5553-42fe-a889-803e5913f9d3,FALSE,Telesales,TRUE
c55fa445-f09e-4302-b525-a4d983f023fd,5230dfbd-5553-42fe-a889-803e5913f9d3,FALSE,Online,TRUE
6766d37b-6fa1-49a5-ba67-58707d9d2b3b,292bd156-db94-4570-9ac7-0ec0ab8ddeb4,FALSE,Online,FALSE
cff14c0e-c7eb-4d43-ba4e-f72fd8139af7,292bd156-db94-4570-9ac7-0ec0ab8ddeb4,FALSE,Online,TRUE
39d11950-8a45-402e-91f2-0d9bc90ec689,7ed70ed7-b194-490b-a961-929e546e035a,FALSE,Telesales,FALSE
b0736dd1-f443-464c-a269-9a4400d8c046,7ed70ed7-b194-490b-a961-929e546e035a,FALSE,Branch,TRUE
1f0733df-7b68-4323-87a2-ee6fd166eb08,7ed70ed7-b194-490b-a961-929e546e035a,FALSE,Branch,TRUE
fdd99681-ef5e-4ca5-8909-b0039136e530,668409e3-f1f8-443e-a99f-131849c8a43f,FALSE,Online,TRUE
4d862412-ae8c-497b-955c-4e185be2124f,668409e3-f1f8-443e-a99f-131849c8a43f,TRUE,Branch,TRUE
ff3c6d4e-a1dc-4cab-8e21-3ce5668eb10e,668409e3-f1f8-443e-a99f-131849c8a43f,FALSE,Telesales,TRUE
5d87edd2-1735-436b-a5a6-ab3af5757b77,0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,FALSE,Online,FALSE
570e5af5-f5ff-4705-9a74-a05688dd44cc,0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,TRUE,Telesales,TRUE
c2ad0d97-75aa-4cb0-9757-ad381498d0dd,409d3602-5084-4242-968b-1625746f7891,TRUE,Branch,TRUE
33ffb402-a5d5-4bf9-8a3a-bb3ac439dfcf,409d3602-5084-4242-968b-1625746f7891,TRUE,Online,FALSE
f7aeede8-0a11-4bac-8df2-1ad52d36db7e,409d3602-5084-4242-968b-1625746f7891,TRUE,Telesales,FALSE
4c82c445-30e5-4543-a925-de8562588ce9,c5c5b37a-f85e-46a1-9dad-09b252c21221,FALSE,Branch,TRUE
1b552618-e57e-42d3-a3dd-e733b225574e,d32e6dcd-83bc-4478-9d6a-c7b86778043b,FALSE,Branch,TRUE
7c8b7f1e-5bf8-4967-b057-fcd4a1701e8e,d32e6dcd-83bc-4478-9d6a-c7b86778043b,FALSE,Branch,FALSE
701fb3ea-a1fe-4bc6-a29d-650a15b98c20,d32e6dcd-83bc-4478-9d6a-c7b86778043b,FALSE,Online,FALSE
092385fe-23d3-4d22-b080-bed6bc3e34af,de8ede0b-a85c-4e4a-804b-6fabfcf56188,FALSE,Branch,FALSE
ff12fe28-b840-4136-867e-4b72316e8645,de8ede0b-a85c-4e4a-804b-6fabfcf56188,TRUE,Online,FALSE
638644e0-7d3e-4830-bd0d-5c8f97cb4585,0de051a6-69ca-47d2-b644-14fd8ae769ed,FALSE,Branch,FALSE
a4b65cfa-8a61-4e64-8af0-f442102048e6,0de051a6-69ca-47d2-b644-14fd8ae769ed,TRUE,Telesales,FALSE
f7073712-88b0-4b77-bfeb-4cf34ec77371,0de051a6-69ca-47d2-b644-14fd8ae769ed,FALSE,Online,TRUE
f7716700-7305-4d23-8fd0-b040d5916d49,9f64eeed-5c9d-427d-84b8-71bb300568d2,TRUE,Branch,FALSE
56db638a-097b-4119-8433-fd20feeef3e1,71299889-a01a-4992-bf9d-3e64c1a6423b,FALSE,Online,FALSE
b8943df8-c9ab-4a91-9674-b9e20e5995aa,71299889-a01a-4992-bf9d-3e64c1a6423b,TRUE,Online,FALSE
36308a60-1e41-42bb-a7cf-5ce00af5e4a9,71299889-a01a-4992-bf9d-3e64c1a6423b,FALSE,Branch,TRUE
85eb2b3f-aad5-4fb8-a762-b59cce9e5929,445dcc38-341c-4494-8d36-6dfcc28ebd70,FALSE,Telesales,TRUE
dec56dc3-ad96-4213-b0a9-b97f7557c28c,445dcc38-341c-4494-8d36-6dfcc28ebd70,TRUE,Online,FALSE
bdb58d06-2621-432d-895c-167fdfcf338c,445dcc38-341c-4494-8d36-6dfcc28ebd70,FALSE,Telesales,FALSE
1270c935-ecc0-4aa6-bba4-f2ba94500024,49bc473f-ed7b-4656-a18a-15368c99a894,FALSE,Telesales,FALSE
7d283421-243f-45fe-bc47-16ad0970d09d,7c16128d-b2c0-4394-a17f-29e170286046,FALSE,Online,TRUE
e83cdff9-78a1-4988-84e1-502aa76180c7,7c16128d-b2c0-4394-a17f-29e170286046,TRUE,Online,FALSE
3e20718a-0bb9-48f6-9e4d-a214eb034c4e,a14923c2-f920-464c-8763-fcd01f15c7b6,FALSE,Online,FALSE
03ad702e-216a-4bcf-a616-dde4b388300a,a14923c2-f920-464c-8763-fcd01f15c7b6,FALSE,Online,FALSE
e797f3ae-0cca-4c05-a1f6-19ed2c1882c9,b5b453ca-3d42-493c-8c9f-d3349bdf0377,TRUE,Online,TRUE
18e824e9-cb2f-4bc3-921b-f7334eada8d3,b5b453ca-3d42-493c-8c9f-d3349bdf0377,FALSE,Branch,TRUE
d5d9a385-2bb2-4cbc-9c79-4cdb74c88361,b5b453ca-3d42-493c-8c9f-d3349bdf0377,FALSE,Telesales,FALSE
d145bd7f-d15b-4a37-905f-86aa974e8f83,03802b70-8d03-491e-8f8d-5238288b78b5,FALSE,Branch,FALSE
98507072-7f44-4bca-9d3a-e1311b388581,03802b70-8d03-491e-8f8d-5238288b78b5,TRUE,Branch,TRUE
1027fbf7-3877-40f0-9d99-d4c5cc96bf43,03802b70-8d03-491e-8f8d-5238288b78b5,FALSE,Online,TRUE
565c1e3f-6d1c-41d6-b3e0-4a38cdf0aaba,3985fb62-17dc-4eff-a872-13f98d605936,FALSE,Branch,TRUE
bce8e033-fb70-4bf3-95fd-46d7cfbfd796,1d0bc9bd-e9b5-45cf-9766-5cdafe049059,TRUE,Online,FALSE
1eece891-5301-4fb9-a6ea-0949adab7b01,1d0bc9bd-e9b5-45cf-9766-5cdafe049059,FALSE,Branch,FALSE
8bbf1b30-9372-42e6-af20-6a9df9d18507,a5d04d53-1e12-42e3-b272-92b6762172ed,FALSE,Branch,TRUE
f6f61488-d620-45f0-9253-b6f72328051e,eec259dc-7f95-497c-a76a-a6ced50755d9,TRUE,Telesales,TRUE
0bab8f53-c3a4-404f-b696-5c84cb08b605,eec259dc-7f95-497c-a76a-a6ced50755d9,TRUE,Telesales,TRUE
102f4f5c-55e3-4295-ac67-10bd97d46f61,eec259dc-7f95-497c-a76a-a6ced50755d9,FALSE,Branch,FALSE
c1eecd7a-2428-485a-861d-e0171ee92d3b,b495db4e-8245-4fb4-8ab7-706eb77350ca,FALSE,Online,FALSE
5eb38ef5-b240-40ca-ab05-61676a478ddf,b495db4e-8245-4fb4-8ab7-706eb77350ca,TRUE,Online,TRUE
3e5f7e23-704c-49e2-aa3d-d7698dac210d,7b85179a-d5b0-47e0-aa5d-932b45ff2c83,FALSE,Branch,FALSE
22249813-0a6b-4e3d-94fd-0594ecf91245,7b85179a-d5b0-47e0-aa5d-932b45ff2c83,FALSE,Branch,TRUE
a1d78199-d8ed-4649-8a82-673019977e2e,7b85179a-d5b0-47e0-aa5d-932b45ff2c83,TRUE,Online,TRUE
28628b4e-c714-4549-a04a-1fe29cc8f772,74eff545-3e65-4603-b8e3-654bfaf14ff0,TRUE,Online,TRUE
14aa3ca3-7ca9-468f-a12f-3b2104005940,74eff545-3e65-4603-b8e3-654bfaf14ff0,FALSE,Branch,TRUE
ed174fdd-2dee-403e-81d9-6e9601a02047,74eff545-3e65-4603-b8e3-654bfaf14ff0,TRUE,Online,TRUE
97feb937-a6d9-47a1-b4ec-fe8d16d1f5ca,30cbd755-6232-417a-a507-41818d1fb540,FALSE,Branch,FALSE
b189727f-6a8d-4a70-88a2-a172e30cdee2,30cbd755-6232-417a-a507-41818d1fb540,TRUE,Branch,FALSE
79dbf407-c5c6-4b7d-8ad0-4982ceb28a32,bf0d073d-821c-4336-9970-cf60ebff8d15,FALSE,Online,TRUE
24a167fd-34c6-4a9b-a07c-0594b13e655f,11df12d7-dd30-4e89-a2f2-35f2e11b868d,TRUE,Telesales,TRUE
734eab10-85e9-454f-855c-f668a3cb9e18,dabac50d-ca3d-4859-85ce-099c46b82659,TRUE,Branch,TRUE
2caf3d2f-f026-4418-bd3f-bbec697ae294,dabac50d-ca3d-4859-85ce-099c46b82659,TRUE,Online,TRUE
98a547b2-09a1-4b34-b111-84e79c4c37b3,dabac50d-ca3d-4859-85ce-099c46b82659,FALSE,Telesales,TRUE
9caf4bfe-7ff8-42c6-b79a-566b2e1482be,c9a7d91f-ef2a-4713-9702-10496a39aaa6,TRUE,Branch,FALSE
d3946dc7-a08f-41c6-9688-8e84f346bbe7,00a81de9-d20f-47d0-8465-6d6b81fb18b3,TRUE,Online,TRUE
6b358d15-590c-4e67-8d1b-6d80c8575c8a,d664d264-4c6e-47ff-b9de-7a3a486822b9,TRUE,Branch,TRUE
31208bde-3c52-468a-8ec6-1be5012b809e,d664d264-4c6e-47ff-b9de-7a3a486822b9,FALSE,Online,TRUE
fa0f01a4-87bb-4f6d-bc92-0c731e14fe04,d664d264-4c6e-47ff-b9de-7a3a486822b9,FALSE,Telesales,TRUE
dcdbf14e-5ca5-4057-9e71-9a56187ebca4,a8f1e091-ffb8-402d-9475-dbc996418ced,TRUE,Telesales,TRUE
81ee30e4-8a2b-466e-bc9d-c0d0c2d94cc9,7250ee18-260a-4962-9d81-b7f57d5911c6,TRUE,Online,FALSE
a05ff5e6-c534-4e41-b6d6-dc3938227b0d,7250ee18-260a-4962-9d81-b7f57d5911c6,TRUE,Online,TRUE
0d95ee72-46c3-4497-b546-9cb1a8c9aa31,7250ee18-260a-4962-9d81-b7f57d5911c6,FALSE,Telesales,FALSE
26331cc6-cbee-43e3-9cd8-89e231979167,551ac8ea-585a-4afa-bbfd-cc1289e06ab3,TRUE,Telesales,TRUE
e9570a2a-f7f4-4477-9802-13baaf6c2278,551ac8ea-585a-4afa-bbfd-cc1289e06ab3,TRUE,Online,TRUE
28e60130-2d23-4ed1-bf5d-21f279731ea8,6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,TRUE,Telesales,TRUE
0dd4c0e6-0b09-4fcc-ac34-4cf0ab8e77a1,6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,FALSE,Online,TRUE
35a7ac9b-48f9-4d0d-9d3b-c1d3a5159982,6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,TRUE,Online,FALSE
9de7df7b-5594-452b-805a-8e7e6f46a41f,de9e3757-5260-401e-aecf-67d2749176f4,TRUE,Branch,TRUE
74017bb3-c227-4738-a3dc-419dce1e8d1f,de9e3757-5260-401e-aecf-67d2749176f4,TRUE,Branch,FALSE
0d6dcb42-bd8b-4603-9abb-574e0b16dac4,3d225c30-b28f-41de-bb14-0bc3304b8590,TRUE,Telesales,TRUE
2875ad5d-2d06-4862-8990-779cecc3b699,3d225c30-b28f-41de-bb14-0bc3304b8590,FALSE,Online,FALSE
83d0bae7-7c2c-4bcf-8770-d18fc9160147,db23aa8c-3bca-4f85-a20a-60ac9261549d,FALSE,Online,TRUE
3c3c9c08-e523-48a9-9223-d9061db67101,517400f8-0b2c-482a-a928-8e92c68a152f,FALSE,Telesales,FALSE
946b4482-97bb-4fbf-b1df-c82cb8addf54,517400f8-0b2c-482a-a928-8e92c68a152f,TRUE,Online,FALSE
bf4113cb-32e1-4f17-ab47-ed615372ebed,e9d68f23-b489-4070-b914-f8a8bea4ff31,TRUE,Branch,FALSE
3ae56c8d-5360-46e7-a5fb-c1c0ad463549,e9d68f23-b489-4070-b914-f8a8bea4ff31,FALSE,Telesales,FALSE
3a4fece7-537d-46c6-9c31-aaf3c76aec88,fd08b32c-62d6-4e93-a198-5d54cfb87e6f,FALSE,Online,FALSE
699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,fd08b32c-62d6-4e93-a198-5d54cfb87e6f,FALSE,Branch,TRUE
e43081aa-6022-43ff-b330-4e33deb0de7d,fd08b32c-62d6-4e93-a198-5d54cfb87e6f,TRUE,Branch,FALSE
95c89b2d-7892-4145-92d2-d7e6387d5add,a6eab79e-d21c-42f8-8ada-4f80a9e782d4,TRUE,Telesales,FALSE
6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,TRUE,Branch,FALSE
9c03d65c-ed8a-428c-b756-999b251adf0e,f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,TRUE,Online,TRUE
5f9cb7e0-6328-443e-ad95-63ed747a4829,f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,FALSE,Branch,TRUE
31b42308-b846-4413-b52e-761322eb69b1,f72169bb-8096-4718-a051-acef097a1e10,TRUE,Online,FALSE
450ab36d-f9be-47f3-9bcc-90fca1cc22d8,f72169bb-8096-4718-a051-acef097a1e10,TRUE,Branch,TRUE
083759f8-2090-435e-95fc-f99133c417d5,f72169bb-8096-4718-a051-acef097a1e10,FALSE,Online,TRUE
47d5ac92-0f45-45da-9194-1591b134b58f,19b17e80-dea4-4e17-94fd-9ad39716108e,FALSE,Branch,FALSE
772d416d-da05-42fc-9c71-a82122f1c32b,19b17e80-dea4-4e17-94fd-9ad39716108e,FALSE,Branch,FALSE
c2a59d7b-2bd3-4971-ab10-b78675656daf,1986b4b2-70b7-4868-9854-80f0dfcaf0b7,FALSE,Branch,FALSE
4b8fb475-e2eb-42d2-b848-52b657f498e0,1986b4b2-70b7-4868-9854-80f0dfcaf0b7,TRUE,Branch,TRUE
cb68a34e-ca1f-4ff2-a823-442c9a87e357,1986b4b2-70b7-4868-9854-80f0dfcaf0b7,TRUE,Branch,FALSE
e7d3f770-9c8d-4ade-b3e8-16b5a353ea98,03edd1f8-74f9-4d17-a912-b4bf86a4bae4,TRUE,Telesales,TRUE
8d8164b0-f85a-4287-93ff-c45f2b80e44a,03edd1f8-74f9-4d17-a912-b4bf86a4bae4,TRUE,Online,TRUE
6964eb16-1623-4e87-bacd-c514dae18b28,def57689-68f4-4bce-a4e7-5e8eb8f21423,FALSE,Telesales,TRUE
dcb913b4-7d3d-46ca-8592-a38fdb62a1f7,1327f1bc-2784-478f-b84f-16b3a79fbfaf,FALSE,Telesales,FALSE
