TransactionID,AccountID,Amount,TransactionChannel,TransactionType
3496a311-5f18-40a9-90ac-a19b92fea908,bf4113cb-32e1-4f17-ab47-ed615372ebed,3069.86,Card,Out
89902d72-0c9f-4dca-9294-f2903c2b8927,bf4113cb-32e1-4f17-ab47-ed615372ebed,2769.65,Mobile,Out
22a2a2f8-c048-46a0-bb49-0e519e46ddef,bf4113cb-32e1-4f17-ab47-ed615372ebed,886.67,Branch,Out
3047950c-3fde-42ae-b0ef-0aa9313021d6,bf4113cb-32e1-4f17-ab47-ed615372ebed,4765.81,Branch,In
150e0203-e0f7-4b39-b239-f182a71df9ab,bf4113cb-32e1-4f17-ab47-ed615372ebed,2091.14,Branch,In
bec5e361-adc0-43cc-9d7f-489334adab8e,bf4113cb-32e1-4f17-ab47-ed615372ebed,4725.6,Internet,Out
f94b43fb-4fb3-405f-91e0-93c0fbbfee72,bf4113cb-32e1-4f17-ab47-ed615372ebed,59.19,Card,Out
561bc402-509d-49c4-8520-214ba7a2a01e,bf4113cb-32e1-4f17-ab47-ed615372ebed,1429.55,Mobile,In
76ea21b7-074b-4e2a-8914-4b12bf288350,bf4113cb-32e1-4f17-ab47-ed615372ebed,1950.48,International,In
401a272f-6063-4b70-a4ac-6fbf05d8b66a,bf4113cb-32e1-4f17-ab47-ed615372ebed,590.19,Internet,Out
ccdf321b-237c-4e70-aea2-57c20471f6f8,bf4113cb-32e1-4f17-ab47-ed615372ebed,228.7,Branch,In
62b099a5-03a2-4cda-ac2e-9bfacbaf30dc,3ae56c8d-5360-46e7-a5fb-c1c0ad463549,1361.61,International,Out
1b2aeaf5-b7a1-4fd3-880c-819470a4e9e4,3ae56c8d-5360-46e7-a5fb-c1c0ad463549,2713.42,International,Out
1f9054bb-ffc3-4d02-a1da-9cda51e02147,3ae56c8d-5360-46e7-a5fb-c1c0ad463549,145.02,Internet,In
4e42fce0-4c05-4884-932c-9257bf10cb99,3ae56c8d-5360-46e7-a5fb-c1c0ad463549,4210.83,International,Out
6fdde26f-7a3e-499d-81cd-b300d0a1a4af,3ae56c8d-5360-46e7-a5fb-c1c0ad463549,2548.58,International,Out
efaecf4f-eebb-4c06-9b7c-1a9e283d60f3,3ae56c8d-5360-46e7-a5fb-c1c0ad463549,1786.3,International,Out
f58d1036-6b89-4a2a-ba84-38aee78b4bb7,3ae56c8d-5360-46e7-a5fb-c1c0ad463549,3679.08,Card,In
3ea392ca-fbec-4c6b-8fff-270649204e3e,3ae56c8d-5360-46e7-a5fb-c1c0ad463549,1765.49,Card,In
a930e8ac-4146-433d-bd1e-70b5bc194478,3a4fece7-537d-46c6-9c31-aaf3c76aec88,4497.41,Branch,Out
e0f5c703-b27f-485f-b402-ae6b22c46dc3,3a4fece7-537d-46c6-9c31-aaf3c76aec88,2452.58,Mobile,In
741fe547-9432-47c9-a437-e125d5d4d79a,3a4fece7-537d-46c6-9c31-aaf3c76aec88,3397.65,Card,Out
95482893-2c9c-4fbd-8df5-cb673fcebaad,3a4fece7-537d-46c6-9c31-aaf3c76aec88,2065.51,International,Out
9118dbdf-6fd0-4672-8dbd-fa9d4828de3e,3a4fece7-537d-46c6-9c31-aaf3c76aec88,2938.13,Mobile,Out
eb10e79d-7a5d-478c-9336-aae053c2d225,3a4fece7-537d-46c6-9c31-aaf3c76aec88,1634.56,Mobile,Out
aaac9b8e-2af0-461c-9849-d5662b3b61b0,3a4fece7-537d-46c6-9c31-aaf3c76aec88,1300.39,Card,Out
bd932d55-3a98-45a4-a85d-ebd608988462,3a4fece7-537d-46c6-9c31-aaf3c76aec88,2430.1,International,In
5c79349b-f531-49cd-8665-4dc8cc2ff81f,3a4fece7-537d-46c6-9c31-aaf3c76aec88,3993.08,Mobile,In
74361bf4-34cc-4b5f-9eb8-94b681daf504,3a4fece7-537d-46c6-9c31-aaf3c76aec88,1592.2,International,Out
292ab70f-1c95-470a-84b6-8b46764bfcfe,3a4fece7-537d-46c6-9c31-aaf3c76aec88,1496.97,Mobile,In
8979ae2a-2e44-425f-8bd3-a18c5fce2822,3a4fece7-537d-46c6-9c31-aaf3c76aec88,4425.05,International,In
c43a0895-fc82-48b2-87dd-619e43b42591,3a4fece7-537d-46c6-9c31-aaf3c76aec88,4476.39,Mobile,In
15aa772b-e4dd-42e4-9a43-13448f30dcbb,3a4fece7-537d-46c6-9c31-aaf3c76aec88,4906.2,Card,Out
d3c69a0b-e3ed-48e7-ab7e-5d6e977c530e,3a4fece7-537d-46c6-9c31-aaf3c76aec88,784.72,Internet,In
f5fb1202-f426-4ced-96e7-6c80b7e42489,699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,3886.53,International,Out
5bb56304-9a75-4bfd-9484-cc454cd704db,699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,1707.76,International,In
adbf2c7e-6253-4c4f-9522-01b9f3a2843c,699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,3080.08,Card,Out
9516af25-9ffc-4d8b-9574-cd12b9a89389,699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,2423.73,Internet,Out
b34cd20f-b4f5-40bd-bfc7-a53311354e88,699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,3691.68,Mobile,Out
d611eab8-5045-4270-86bb-7fc7957f8096,699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,4180.89,Internet,Out
fff12088-a824-49bf-a4c1-e751d1061f9b,699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,586.77,Mobile,In
6ebc2f80-4c6c-46ab-bf99-8d954b0f8a54,699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,3585.73,International,In
24f6106b-5249-4784-8477-f2be405d2466,e43081aa-6022-43ff-b330-4e33deb0de7d,3788.78,Internet,Out
0182fe50-958c-4dac-931d-56813cfe61bc,e43081aa-6022-43ff-b330-4e33deb0de7d,2379.29,Internet,In
f7f1e4dd-1292-480d-8200-fc4707b95f1f,e43081aa-6022-43ff-b330-4e33deb0de7d,4873.54,Card,In
df7e6540-4d9b-4420-ab7c-ede75ed29e43,e43081aa-6022-43ff-b330-4e33deb0de7d,227.4,Mobile,In
e0fcc819-e044-411a-ba71-6cac27fd71c9,e43081aa-6022-43ff-b330-4e33deb0de7d,3000,Mobile,In
602c9f16-86bc-4566-bcc7-281eda939145,e43081aa-6022-43ff-b330-4e33deb0de7d,4117.27,Branch,In
548a3294-5d8f-4b1f-89d0-f9727eda1275,e43081aa-6022-43ff-b330-4e33deb0de7d,4280.93,Internet,In
0263cf5f-e3fd-430a-be63-cfbe4172020e,e43081aa-6022-43ff-b330-4e33deb0de7d,1181.36,International,Out
968215e6-808a-4c8a-91b2-4601c9972cff,e43081aa-6022-43ff-b330-4e33deb0de7d,4690.65,Internet,In
995faf9e-7cf2-430a-8318-7da0784d1304,95c89b2d-7892-4145-92d2-d7e6387d5add,804.9,Branch,Out
0b888619-c3b6-4dd3-98be-0c1dafff9235,95c89b2d-7892-4145-92d2-d7e6387d5add,4581.17,Internet,Out
4d1f738b-af52-4383-a4ae-ac271ffbbdcc,95c89b2d-7892-4145-92d2-d7e6387d5add,1834.87,International,In
0b220741-f05a-4420-b390-b6a060312fce,95c89b2d-7892-4145-92d2-d7e6387d5add,4847.02,Internet,In
add788f4-9db6-487f-aeed-f607bfa4ec3b,95c89b2d-7892-4145-92d2-d7e6387d5add,4738.01,International,Out
7d76b497-6c6b-4e96-ba7f-a0afc0e06982,95c89b2d-7892-4145-92d2-d7e6387d5add,4002.49,Mobile,In
f3fb6e3e-a445-4061-823e-c6ef24ac36be,95c89b2d-7892-4145-92d2-d7e6387d5add,3639.03,International,Out
be2ef077-0b61-4c4d-a758-baba57fd84bb,95c89b2d-7892-4145-92d2-d7e6387d5add,3828.45,International,In
b29b13d4-80e5-4fcd-a857-997d20d0101f,95c89b2d-7892-4145-92d2-d7e6387d5add,2643.57,Branch,Out
b0f1fa70-cc26-419c-8eaa-ef120721c240,95c89b2d-7892-4145-92d2-d7e6387d5add,914.91,Branch,Out
76200721-13a3-473e-aa81-07f04f411f39,6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,1183.39,Internet,In
084ec551-b609-4146-a67a-a6887bca7185,6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,2064.57,Internet,In
3dc6b86e-7ecb-4144-a29f-76cdd422c59b,6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,3293.53,International,Out
6c612b10-d9c1-4f9d-b378-3d654514deee,6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,1703.62,Mobile,In
1b18b735-3f89-421e-ac44-89d30afb0781,6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,946.06,International,Out
a9e32c17-38b8-48c9-9905-c26869e20b45,6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,3564.31,International,Out
7cc17b10-bf1c-47c6-8338-3c8a4c4e7e58,6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,646.81,Branch,Out
cd48c310-20a4-43ea-9e3a-adfd96603422,6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,261.93,International,In
62a5b83c-167a-4ee0-bee9-dc23af6b521c,6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,934.37,Internet,Out
7b3f17a5-599c-445d-84a8-6685e29f4041,6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,3878.13,Branch,In
7ce02e4c-2d6f-48b6-97d0-ece952d85832,6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,3068.41,Branch,Out
2ddee2cf-a5c8-4b37-89e0-767a58664c20,6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,1132.61,Card,In
ebed4765-b62d-4b68-80b9-fc90b7b1dcab,6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,1115.54,Mobile,In
de8427be-3383-4088-9fbc-bc9faaa8e791,9c03d65c-ed8a-428c-b756-999b251adf0e,3291.72,Card,In
c1232fa6-8fc1-432f-82a1-c1bc2020e7f7,9c03d65c-ed8a-428c-b756-999b251adf0e,1535.85,Card,In
e62c45cf-aff0-489f-bd69-2958664d0285,9c03d65c-ed8a-428c-b756-999b251adf0e,4196.66,Branch,Out
171e8a4d-eba1-4c2e-96a4-ad82808b2611,9c03d65c-ed8a-428c-b756-999b251adf0e,602.97,Internet,In
0d5ee78a-ae18-4853-9ae5-01caf59ff3b4,9c03d65c-ed8a-428c-b756-999b251adf0e,4554.46,Internet,Out
6429b70b-e26f-40c9-a842-d2ed6c437ffe,5f9cb7e0-6328-443e-ad95-63ed747a4829,3100.92,International,Out
11fb02d1-8212-44cf-af7f-59008564c133,5f9cb7e0-6328-443e-ad95-63ed747a4829,4673.36,Branch,In
77d5242d-be22-4c05-9bcb-7f2a58f77937,5f9cb7e0-6328-443e-ad95-63ed747a4829,740.98,Branch,In
5d63e77a-5339-4570-b14c-2e0f1c1c9d60,5f9cb7e0-6328-443e-ad95-63ed747a4829,2359.09,Internet,Out
6a99326d-ad66-4a01-aa77-1a9ad5fa5142,5f9cb7e0-6328-443e-ad95-63ed747a4829,1461.49,International,Out
6a221c69-6bde-45f0-9c0f-050514b931f2,5f9cb7e0-6328-443e-ad95-63ed747a4829,890.65,Branch,Out
e4387607-950f-4500-bc5b-02578f470da9,5f9cb7e0-6328-443e-ad95-63ed747a4829,1925.67,International,In
90cff4d2-0b0b-4cd9-baf8-75054d302957,5f9cb7e0-6328-443e-ad95-63ed747a4829,1784.76,International,In
bf0b7aae-ef29-4e5d-abaa-fc703d50c7aa,5f9cb7e0-6328-443e-ad95-63ed747a4829,435.45,International,Out
6846ebe8-4039-4216-a354-99763d2e029f,5f9cb7e0-6328-443e-ad95-63ed747a4829,2470.09,International,Out
9194a2fd-5775-4632-839f-665ca3a45bd4,5f9cb7e0-6328-443e-ad95-63ed747a4829,542.64,Card,Out
1e9236cf-5047-4347-9ed8-d093e1f29d69,5f9cb7e0-6328-443e-ad95-63ed747a4829,4273.81,Branch,In
dd161c2d-1dd7-4760-a9cf-6200b2130031,31b42308-b846-4413-b52e-761322eb69b1,251.1,Mobile,Out
35013e0b-3815-4bf4-925e-4b3fe81133a9,31b42308-b846-4413-b52e-761322eb69b1,1490.82,Branch,In
fbf19ea9-6a52-4fdc-958f-8562964671ac,31b42308-b846-4413-b52e-761322eb69b1,2339.18,Card,In
42c3badb-21b7-443c-aff7-306a3018e214,31b42308-b846-4413-b52e-761322eb69b1,594.5,Internet,In
131b9633-ee5c-4bab-9f17-5b50e80339dc,31b42308-b846-4413-b52e-761322eb69b1,495.55,Internet,Out
6519e771-5f89-4ff9-a60a-0a2c82c127cb,31b42308-b846-4413-b52e-761322eb69b1,4219.62,Mobile,In
97ecec56-113f-4d7d-a772-7fb49b63cb40,31b42308-b846-4413-b52e-761322eb69b1,132.27,Branch,In
2533f9da-f2e4-400d-94de-c4ee20efd022,31b42308-b846-4413-b52e-761322eb69b1,1085.88,Card,Out
e74e7269-6dfd-49e0-b582-8358a4283ea5,31b42308-b846-4413-b52e-761322eb69b1,2362.67,Mobile,In
bd341081-d87d-4bf1-b377-fab1914839a9,31b42308-b846-4413-b52e-761322eb69b1,2932.08,Card,In
d6e9e765-8edb-4792-8fd8-06d8e458e273,31b42308-b846-4413-b52e-761322eb69b1,2747.97,Card,In
63490196-e09a-4dea-b320-c670c282fd05,31b42308-b846-4413-b52e-761322eb69b1,3727.98,International,Out
4dde4044-8dae-4332-bc70-01939469709f,31b42308-b846-4413-b52e-761322eb69b1,4011.63,Mobile,In
c0f02458-9231-49e0-bb52-fa70868d5b91,450ab36d-f9be-47f3-9bcc-90fca1cc22d8,1142.09,Branch,In
9b44b13e-a0a2-4284-81e9-684ed3c87150,450ab36d-f9be-47f3-9bcc-90fca1cc22d8,544.7,International,In
32bd08a9-bd51-4fef-a889-ca28fd8afdc9,450ab36d-f9be-47f3-9bcc-90fca1cc22d8,2684.41,Internet,Out
ee01c05e-6cc3-4514-9257-e28815d48ee8,450ab36d-f9be-47f3-9bcc-90fca1cc22d8,976.54,Card,In
297b3699-58f6-4e10-8ef6-ea603976a904,450ab36d-f9be-47f3-9bcc-90fca1cc22d8,1657.71,Branch,In
4286e402-0d0b-4341-a081-662d7ea21411,450ab36d-f9be-47f3-9bcc-90fca1cc22d8,705.34,International,In
9219a03b-6380-4bf6-b472-1414b5683693,450ab36d-f9be-47f3-9bcc-90fca1cc22d8,3722.24,Internet,In
2ee65b00-fd3e-4572-94ad-e022e0038105,450ab36d-f9be-47f3-9bcc-90fca1cc22d8,273.06,Card,In
d04ee137-58f8-4f4e-830d-0b0d2e30b8bb,450ab36d-f9be-47f3-9bcc-90fca1cc22d8,1170.05,Branch,Out
6c05539e-141d-44d1-bb55-9617903ae711,450ab36d-f9be-47f3-9bcc-90fca1cc22d8,194.92,Card,Out
011b673c-3c2c-4f2f-a215-ee0d401cd041,450ab36d-f9be-47f3-9bcc-90fca1cc22d8,2789.4,Internet,Out
7b90b5dc-2257-4398-9ed9-2dcaf0f879c6,083759f8-2090-435e-95fc-f99133c417d5,4320.21,Internet,In
eaadca47-961e-483b-a7c6-19874814ce7c,083759f8-2090-435e-95fc-f99133c417d5,1636.78,Card,Out
1c50094e-028e-4548-8422-7968b7eef510,083759f8-2090-435e-95fc-f99133c417d5,4769.07,Mobile,Out
f918455b-342c-442e-a3f4-bc0f7ce43aec,083759f8-2090-435e-95fc-f99133c417d5,1886.54,Branch,Out
17297cc3-9b1e-4c2d-80ce-29b91ba09720,083759f8-2090-435e-95fc-f99133c417d5,3013.53,Mobile,Out
dcbcfb88-809d-493b-9353-a99292174d2f,083759f8-2090-435e-95fc-f99133c417d5,1775.96,International,In
ff06a77e-7779-4e7a-be64-3cd06cdd01bf,083759f8-2090-435e-95fc-f99133c417d5,1039.45,Mobile,In
d63c1eaf-0458-4132-a6ce-504daea2fe80,47d5ac92-0f45-45da-9194-1591b134b58f,4995.2,Mobile,In
588cce05-aad7-47d3-9ce1-d22a862fb417,47d5ac92-0f45-45da-9194-1591b134b58f,4166.72,Internet,Out
012263d7-6368-4eef-8ff3-266939e9b2a9,47d5ac92-0f45-45da-9194-1591b134b58f,804.44,Mobile,Out
2c7ca24c-2660-4c5c-89c2-061b6b892151,47d5ac92-0f45-45da-9194-1591b134b58f,2126.45,Card,In
3045ac44-69c9-4fc0-8317-135431516408,47d5ac92-0f45-45da-9194-1591b134b58f,845.14,Card,Out
34c1fe22-786f-47f8-aacc-39c9592a0eeb,47d5ac92-0f45-45da-9194-1591b134b58f,378.64,Mobile,Out
7d86678b-5a50-4701-bca5-f784a423edd2,47d5ac92-0f45-45da-9194-1591b134b58f,2944.32,Mobile,Out
9eceb743-643f-4e6a-9fab-af5c746c0e6b,47d5ac92-0f45-45da-9194-1591b134b58f,4975.24,Mobile,In
c42f9691-2a8c-4b0a-8a11-9d95bb3db96a,47d5ac92-0f45-45da-9194-1591b134b58f,3783.08,Mobile,In
cce634e7-4f34-4d8e-8555-97bc9ba4f510,47d5ac92-0f45-45da-9194-1591b134b58f,3463.5,Mobile,Out
4c47abcc-cc9c-4255-807a-5deb109c3ffe,772d416d-da05-42fc-9c71-a82122f1c32b,4850.75,Internet,Out
f96e8963-d68d-446b-8226-7d71e13f53bd,772d416d-da05-42fc-9c71-a82122f1c32b,1451.98,Card,In
daeac80d-3793-43d4-890b-b275b5be51a8,772d416d-da05-42fc-9c71-a82122f1c32b,1883.45,Internet,Out
34077faa-7801-4d81-a8ca-fb6bbe9710e5,772d416d-da05-42fc-9c71-a82122f1c32b,424.7,Card,In
20a14880-c09d-4a5d-b7ce-f3b904ba3313,772d416d-da05-42fc-9c71-a82122f1c32b,3476.07,Internet,Out
2c92c826-8615-430c-8459-6b6d4efc5845,772d416d-da05-42fc-9c71-a82122f1c32b,4253.86,International,Out
dd685774-4dfa-483c-b1ca-0be9b59e67cc,772d416d-da05-42fc-9c71-a82122f1c32b,4563.53,Internet,In
34ff2d85-6185-47bd-bca9-4d04b1dc0fe3,772d416d-da05-42fc-9c71-a82122f1c32b,551.55,Branch,In
20985aac-532b-46b5-8b36-ae1dbf86bc0d,772d416d-da05-42fc-9c71-a82122f1c32b,1746.41,Mobile,In
c97be1ad-3ab1-434d-b981-3055aefa8e4e,c2a59d7b-2bd3-4971-ab10-b78675656daf,3018.88,Internet,In
14b379f4-69c4-461f-96cc-298d576f3527,c2a59d7b-2bd3-4971-ab10-b78675656daf,488.38,Mobile,Out
b0c4bb27-83cd-478a-8e89-bf1c1dadf961,c2a59d7b-2bd3-4971-ab10-b78675656daf,4060.75,Mobile,In
f720a35d-034b-4b25-a6b8-1db9c0b739f3,c2a59d7b-2bd3-4971-ab10-b78675656daf,476.01,Branch,Out
8a403e66-f9c0-4d6c-95b5-c13e3e2a6c08,c2a59d7b-2bd3-4971-ab10-b78675656daf,1076.25,Card,In
6de47935-d7d3-4684-afcd-b09900d8a763,c2a59d7b-2bd3-4971-ab10-b78675656daf,3521.7,Card,In
b41d12c5-ac2f-446a-9303-e1dfdb60ea2f,c2a59d7b-2bd3-4971-ab10-b78675656daf,2660.81,International,In
816d6a1a-545b-4bc0-952b-4799b849acf1,c2a59d7b-2bd3-4971-ab10-b78675656daf,1698.63,Mobile,Out
f7720595-69bf-4828-bc26-e00baa8bdafb,c2a59d7b-2bd3-4971-ab10-b78675656daf,4930.32,Internet,Out
8feb2881-112d-4282-a94c-073223847d67,c2a59d7b-2bd3-4971-ab10-b78675656daf,1311.69,Mobile,Out
a6418f79-eb21-48f1-b32a-ba4755b820c4,c2a59d7b-2bd3-4971-ab10-b78675656daf,1871.55,International,Out
1067374b-dfe7-4d18-aa24-eb01f7bff429,c2a59d7b-2bd3-4971-ab10-b78675656daf,2876.56,Card,Out
a7e68614-1808-4eff-9a5c-8d43b5cdc3e2,c2a59d7b-2bd3-4971-ab10-b78675656daf,673.6,Mobile,In
c3198c13-80a4-4d6d-a9e0-53afee1c313c,c2a59d7b-2bd3-4971-ab10-b78675656daf,3163.91,Branch,Out
cb902e50-7c03-425f-b775-3e37141f43f1,4b8fb475-e2eb-42d2-b848-52b657f498e0,1929.12,Internet,Out
f0731ef8-cf3d-4726-87af-644a9a576b3c,4b8fb475-e2eb-42d2-b848-52b657f498e0,1639.82,International,Out
6c84a0fb-642c-4185-a336-565c3587701e,4b8fb475-e2eb-42d2-b848-52b657f498e0,2930.11,Card,Out
646ca6f3-3a81-481e-a4ab-a2d7628b4844,4b8fb475-e2eb-42d2-b848-52b657f498e0,318.04,Card,Out
9dde83c4-f042-49d3-b854-ac7ca6a374d9,4b8fb475-e2eb-42d2-b848-52b657f498e0,4537.93,Card,In
81d28054-2cd9-4ba5-baeb-db284dc07f30,4b8fb475-e2eb-42d2-b848-52b657f498e0,3817.18,Internet,In
288aa28e-3f0b-4c87-a669-48e112d9ebbd,4b8fb475-e2eb-42d2-b848-52b657f498e0,3799.27,Branch,Out
538cef33-d95b-472d-b39f-cb526a057569,4b8fb475-e2eb-42d2-b848-52b657f498e0,2654.4,International,Out
5616ecd5-47a6-4964-83f2-ab3f94de00b5,cb68a34e-ca1f-4ff2-a823-442c9a87e357,2616.97,International,Out
fa285214-3378-4d0f-b147-54c0029a8fd0,cb68a34e-ca1f-4ff2-a823-442c9a87e357,1871.93,Branch,In
0c9b8a6d-9c71-4d46-bdc8-2ba2af12011a,cb68a34e-ca1f-4ff2-a823-442c9a87e357,3399.84,Internet,Out
a9fd4824-aaf7-42c1-ac4b-dccfb7958814,cb68a34e-ca1f-4ff2-a823-442c9a87e357,2069.51,Branch,In
fe40ad33-fce6-4e09-8730-350a99e9634a,cb68a34e-ca1f-4ff2-a823-442c9a87e357,2326.16,Internet,In
7d95db0d-3994-4503-9525-77e007e6d8fb,cb68a34e-ca1f-4ff2-a823-442c9a87e357,2201.13,Branch,In
a20879ba-5854-4a17-b7fd-39765c795f86,cb68a34e-ca1f-4ff2-a823-442c9a87e357,4386.27,Internet,Out
be052644-aa92-4983-b2ab-e4b7b04137d5,cb68a34e-ca1f-4ff2-a823-442c9a87e357,4343.62,Card,In
27c1c476-336c-4624-a8ff-9d121b8f5512,cb68a34e-ca1f-4ff2-a823-442c9a87e357,1597.66,International,Out
57cb90a8-bd59-4275-803d-2d9fb5e2ec2d,cb68a34e-ca1f-4ff2-a823-442c9a87e357,1760.81,Branch,Out
72be22b6-b074-4f1b-986d-b68a204affea,cb68a34e-ca1f-4ff2-a823-442c9a87e357,1027.51,Internet,In
6a20022b-547c-483d-b04c-34b0f3ee3fee,cb68a34e-ca1f-4ff2-a823-442c9a87e357,2817.94,Internet,Out
95010ff8-191f-4163-9499-81fc739de36c,e7d3f770-9c8d-4ade-b3e8-16b5a353ea98,1114.08,Branch,In
d033e058-0c24-481f-97a1-3562a1a0c5de,e7d3f770-9c8d-4ade-b3e8-16b5a353ea98,1449.67,Card,Out
bb48ee3c-c89e-47e9-940d-a43dce659f82,e7d3f770-9c8d-4ade-b3e8-16b5a353ea98,3954.05,Branch,Out
671e72bc-5e80-49bf-8df4-ab5d3fe0dc3c,e7d3f770-9c8d-4ade-b3e8-16b5a353ea98,797,International,Out
0fc4350e-8e31-4669-b46c-1f358056d992,e7d3f770-9c8d-4ade-b3e8-16b5a353ea98,364.2,Branch,In
203489a8-112a-4680-8a28-e2e874c1be74,e7d3f770-9c8d-4ade-b3e8-16b5a353ea98,2142.57,Mobile,In
65e470e8-c5da-4672-9bad-fbc7b37550bb,8d8164b0-f85a-4287-93ff-c45f2b80e44a,2845.77,Internet,In
d9662bc6-48b6-436f-a6d9-ec3a546b5498,8d8164b0-f85a-4287-93ff-c45f2b80e44a,3548.71,International,Out
cba4c938-4ac7-472f-9f61-c06adab47a1d,8d8164b0-f85a-4287-93ff-c45f2b80e44a,208.61,Branch,Out
8020982d-127e-48b1-9a87-a83d8ab41c5b,8d8164b0-f85a-4287-93ff-c45f2b80e44a,397.29,Internet,In
b9257691-cca0-4420-a8f4-07365b04ab99,8d8164b0-f85a-4287-93ff-c45f2b80e44a,3754.6,Card,In
3ceadf21-815d-4b9d-b4c9-8a799971d61f,8d8164b0-f85a-4287-93ff-c45f2b80e44a,3099.35,Branch,Out
2b53db56-e643-434e-80b6-838481f73718,8d8164b0-f85a-4287-93ff-c45f2b80e44a,2066.42,Card,In
b689ec1a-e82c-41fc-8104-af2be8c96331,8d8164b0-f85a-4287-93ff-c45f2b80e44a,2763.93,Card,In
46cb22f8-1eed-41d2-93f8-35cb12e6fb9d,8d8164b0-f85a-4287-93ff-c45f2b80e44a,2384.24,Branch,Out
7f249179-7114-41c3-b780-8893964c45fe,8d8164b0-f85a-4287-93ff-c45f2b80e44a,4011.78,Internet,Out
16d9539c-9308-48c1-84ab-d1aa69e55ab5,8d8164b0-f85a-4287-93ff-c45f2b80e44a,1731.73,Internet,Out
15bbe42b-b9d3-4e5e-a663-b1fd3effe0de,6964eb16-1623-4e87-bacd-c514dae18b28,2074.76,Branch,In
70c236a1-5a1f-4e56-9b6c-1c9b68806cc4,6964eb16-1623-4e87-bacd-c514dae18b28,225.24,Card,Out
233e1589-58ac-4a0e-96d2-34b469f760ae,6964eb16-1623-4e87-bacd-c514dae18b28,2358.54,Branch,In
2aa14851-fec0-4849-a6f8-498c8215b86a,6964eb16-1623-4e87-bacd-c514dae18b28,2976.08,Card,In
f259b3b8-b400-4f00-a245-ce5ff5745d4a,6964eb16-1623-4e87-bacd-c514dae18b28,324.32,Internet,In
1bc8057a-6300-4cd4-8039-44a9ce119fe4,6964eb16-1623-4e87-bacd-c514dae18b28,1858.26,Card,Out
53ea0387-a7cf-432b-9147-78f2d6f557d0,6964eb16-1623-4e87-bacd-c514dae18b28,3720.91,Branch,In
edd0a30f-b55b-47df-84d6-35b5a8139699,6964eb16-1623-4e87-bacd-c514dae18b28,1895.86,Branch,Out
06111161-d089-42ad-aa99-d68290450a45,6964eb16-1623-4e87-bacd-c514dae18b28,3934.35,Card,In
218bda7b-f4fd-4a6c-9b7f-bf0be3adc629,dcb913b4-7d3d-46ca-8592-a38fdb62a1f7,2503.14,Branch,In
db191a23-8fd8-4bda-8e0f-5193900ea001,dcb913b4-7d3d-46ca-8592-a38fdb62a1f7,40.79,Internet,In
4be7982f-c758-401d-9495-2c71437761e0,dcb913b4-7d3d-46ca-8592-a38fdb62a1f7,670.72,Branch,In
bea365ab-da3a-425e-abc0-4be63090f538,dcb913b4-7d3d-46ca-8592-a38fdb62a1f7,3514.15,International,In
dbbe6d7b-bd87-4303-818a-de0ed07c6216,dcb913b4-7d3d-46ca-8592-a38fdb62a1f7,4371.12,International,In
d56a76de-7af2-4f56-b540-b14351e10645,7936931e-9771-480b-b768-c85bfee3dbaa,488.03,Branch,In
dd0a7bc4-68c6-45ee-bc9b-ca74cf0cb4d8,7936931e-9771-480b-b768-c85bfee3dbaa,4614.29,Branch,In
e1a42036-b8c9-4666-93aa-c08565247b14,7936931e-9771-480b-b768-c85bfee3dbaa,3672.35,International,In
893af2f7-8ad6-45c8-ab26-8c8a3cdac538,7936931e-9771-480b-b768-c85bfee3dbaa,3950.64,International,In
a015e29e-57df-489e-afda-9a90d8202cb7,7936931e-9771-480b-b768-c85bfee3dbaa,35.9,Card,Out
bc9efcc5-c6e5-49a5-8436-720957061281,7936931e-9771-480b-b768-c85bfee3dbaa,2187.49,International,Out
08b1c046-ea66-4601-a1af-f6f2f4e4c5cb,7936931e-9771-480b-b768-c85bfee3dbaa,4217.01,Branch,In
d9cf07e7-9526-4ecd-a511-2515b5002bd1,7936931e-9771-480b-b768-c85bfee3dbaa,1415.25,Mobile,In
98268773-5e14-4ea1-b28b-66261724b6a7,7936931e-9771-480b-b768-c85bfee3dbaa,417,Card,In
beac2657-6678-4006-b863-271558bff12f,7936931e-9771-480b-b768-c85bfee3dbaa,4181.37,International,In
